boots,fragile,9448.35,50159.98,553.39
headphones,new-collection,8886.64,39924.28,548.21
carpet,fragile,1682.62,96125.3,991.75
guitar,free-delivery,1278.62,64505.19,251.23
chairs,fragile,9817.32,62833.37,756.05
skirt,new-collection,819.08,36584.56,870.91
coat,new-collection,2725.56,20014.31,818.22
Vinyl-player,free-delivery,9526.88,87882.77,344.79
microwave,free-delivery,3568.84,38691.59,173.08
shirt,fragile,3314.79,42208.53,765.94
coat,fragile,9588.51,52340.43,219.03
coat,fragile,688.15,63549.74,691.68
sweater,free-delivery,1880.88,45533.05,660.95
fridge,new-collection,9093.89,69932.4,816.43
blender,fragile,1210.49,23783.21,103.85
guitar,new-collection,7735.49,16844.85,47.49
fridge,free-delivery,8230.7,89921.83,644.67
sweater,long-delivery,1608.46,83214.52,386.06
microwave,long-delivery,9442.45,83507.38,492.04
blender,fragile,2324.7,7047.8,216.06
drawing-kit,free-delivery,5456.48,76653.84,449
shoes,long-delivery,6997.37,87745.34,41.42
dress,fragile,6977.66,65773.26,371.14
Vinyl-player,new-collection,9615.44,67931.18,247.35
speakers,new-collection,525.34,14955.73,6.39
chairs,free-delivery,2610.64,10754.29,647.54
skirt,fragile,9633.34,40897.83,777.57
headphones,new-collection,5934.68,44243.15,801.63
socks,free-delivery,1167.52,49114.87,996.92
plant,long-delivery,1246.4,73440.43,298.64
shoes,free-delivery,3696.22,44979.71,545.18
lamp,long-delivery,312.26,19392.46,896.79
headphones,free-delivery,5211.27,413.16,491.71
speakers,long-delivery,4007.82,40552.65,106.62
chairs,new-collection,7718.76,56032.01,962.42
blender,long-delivery,8141.88,40405.31,945.46
jeans,new-collection,4151.39,35678.91,68.69
dress,free-delivery,7843.41,81564.75,414.99
chairs,long-delivery,2181.75,12840.84,800.21
blender,new-collection,6321.44,57694.85,70.52
table,new-collection,383.48,85906.66,64.63
headphones,long-delivery,5791.73,2298.71,726.25
blender,free-delivery,7088.2,67357.39,174.27
guitar,new-collection,5358.72,35751.82,294.76
speakers,new-collection,5794.57,40053.06,428.12
skirt,long-delivery,2412.26,48582.04,415.34
dress,new-collection,819.2,91252.51,248.24
dress,fragile,1096.39,58899.03,655.88
charger,long-delivery,2991.6,15676.19,12.91
table,new-collection,4912.35,1185.33,701.99
guitar,free-delivery,8104.66,29751.97,871.67
coat,new-collection,1132.55,70154.09,235.44
dress,free-delivery,1149.66,5766.78,557.21
carpet,new-collection,2718.96,54671.14,116.51
speakers,free-delivery,6906.75,90878.51,756.11
headphones,long-delivery,5658.17,27160.78,500.43
headphones,long-delivery,4596.01,25010.95,697.92
cooking-kit,free-delivery,4298.06,12205.48,876.42
drawing-kit,free-delivery,4539.18,76691.84,671.4
dress,long-delivery,9440.13,56733.6,895.78
shirt,long-delivery,9288.18,72841.89,133.9
carpet,new-collection,389.78,29262.56,674.81
jeans,long-delivery,8958.92,73985.11,960.21
drawing-kit,new-collection,9468.28,7874.55,724.6
chairs,fragile,2465.19,44397.76,875.31
chairs,new-collection,6085.72,66709.6,676.81
chairs,fragile,5444.78,65168.87,997.17
boots,long-delivery,5479.71,18031.21,556.93
shirt,fragile,5085.73,76665.36,796.45
skirt,new-collection,594.96,24993.93,561.71
jeans,new-collection,4076.29,59417.17,218.94
plant,fragile,2264.74,2306.53,458.9
guitar,new-collection,2564.19,78052.84,122.37
chairs,new-collection,1347.55,34985.79,438.01
microwave,long-delivery,5675.04,78392.12,276.02
jeans,free-delivery,6200.9,40098.3,286.55
microwave,fragile,2870.94,12584.1,712.86
blender,free-delivery,24.2,5071.92,955.82
sweater,new-collection,5550.25,87460.51,684.51
skirt,free-delivery,6696.6,60739.16,657.07
kettle,fragile,803.77,78794.94,141.25
dress,free-delivery,1753.35,84508.02,19.76
oven,free-delivery,5994.53,44926.42,221.44
jeans,free-delivery,9318.35,25370.16,119.11
guitar,fragile,665.39,51329.82,295.28
fridge,new-collection,2234.39,39683.36,329.35
fridge,fragile,3450.98,63299.2,869.63
shirt,new-collection,3022.36,22420.54,705.74
guitar,free-delivery,6290.95,54494.72,705.33
chairs,long-delivery,2836.43,70430.14,527.89
headphones,fragile,2276.41,65620.87,386.32
lamp,long-delivery,4697.3,44042.9,792.75
table,new-collection,2766.13,9596.82,845.34
boots,long-delivery,1513.19,46877.85,657.99
chairs,long-delivery,4633.07,92699.82,390.11
chairs,long-delivery,3892.25,93306.14,425.33
cooking-kit,fragile,7637.02,26628.34,847.79
boots,new-collection,9648.29,68519.99,448.35
lamp,new-collection,4160.27,49456.3,412.82
speakers,new-collection,7992.08,48747.1,857.95
shirt,fragile,161.3,32904.4,827.58
oven,fragile,9061.89,21158.6,892.51
sweater,fragile,3687.7,85889.16,85.57
headphones,free-delivery,250.95,75180.46,196.22
coat,long-delivery,3617.88,75898.63,498.36
kettle,free-delivery,4976.07,38538.99,595.01
dress,long-delivery,8989.88,25310.1,488.21
chairs,free-delivery,1909.29,13436.11,175.11
skirt,fragile,3818,42076.62,958.31
toaster,new-collection,6918.69,91756.92,932.9
carpet,free-delivery,4665.03,57881.95,138.53
speakers,new-collection,5333.79,51413.97,695.75
oven,new-collection,2916.86,69316.76,259.21
drums,free-delivery,9294.56,81362.03,213.35
shoes,fragile,3776.34,46125.15,797.61
shoes,fragile,452.57,46851.09,148.2
coat,long-delivery,5414.81,31368.43,397.39
drawing-kit,free-delivery,3402.79,57076.43,933.26
fridge,fragile,2068.62,60660.04,300.44
chairs,long-delivery,1987.2,45383.97,888.11
oven,long-delivery,8614.31,76950.62,930.16
Vinyl-player,fragile,5589.25,19216.57,406.17
jeans,fragile,7406.95,73083.67,840.56
sweater,free-delivery,3905.8,76968.38,438.11
cooking-kit,long-delivery,5337.88,52697.88,861.01
speakers,long-delivery,2865.1,31506.7,970.47
chairs,fragile,3970.56,39772.13,746.65
microwave,new-collection,8561,34757.93,919.56
plant,free-delivery,322.08,24025.88,421.74
drums,new-collection,6886.22,63067.32,539.84
carpet,long-delivery,4153.93,44408.26,8.89
table,fragile,4717.53,19264,622.38
boots,new-collection,7085.99,31663.61,384.04
chairs,fragile,7464.19,56325.81,312.18
guitar,fragile,4894.27,33362.85,957.41
speakers,new-collection,1240.28,84934.07,140.17
shirt,fragile,3266.79,12355.61,789.61
boots,free-delivery,9998.88,14711.66,227.53
coat,free-delivery,1245.12,85407.38,907.92
drawing-kit,long-delivery,4097.45,8013.67,137.96
charger,fragile,651.13,5186.7,780.59
shirt,new-collection,1242.95,66433.76,374.62
jeans,fragile,4858.93,80444.52,565.3
table,free-delivery,473.41,12760.31,221.5
table,fragile,8678.55,3812.65,335.11
charger,free-delivery,8375.6,37896.99,681.96
kettle,new-collection,5613.12,14652.25,904.08
headphones,free-delivery,879.59,73583.64,613.74
table,free-delivery,1948.41,33085.14,148.95
table,free-delivery,3062.27,58881.6,456.52
drums,new-collection,1418.51,70154.71,908.26
drawing-kit,long-delivery,1861.8,19049.69,107.65
skirt,fragile,7143.28,18992.56,582.41
jeans,free-delivery,9709.01,86939.33,575.91
drawing-kit,fragile,693.35,34437.01,401.45
oven,free-delivery,535,84319.13,504.88
microwave,long-delivery,187.67,19663.64,674.54
speakers,free-delivery,2698.83,4018.92,905.89
microwave,free-delivery,9581.22,43065.32,797.38
shirt,new-collection,6699.34,9284.12,338.29
microwave,free-delivery,4569.95,80403.21,287.77
shirt,new-collection,8736.23,96065.79,260.18
lamp,long-delivery,5928.92,66590.27,962.61
table,new-collection,2501.25,41605.12,727.88
speakers,new-collection,991.8,95508.04,485.79
plant,long-delivery,534.67,90499.51,855.02
table,long-delivery,9557.79,10160.52,337.66
shoes,new-collection,8903.78,43632.07,315.93
sweater,fragile,1059.24,83367.65,891.52
drums,free-delivery,7595.02,86051.4,485.74
speakers,long-delivery,8224.02,54531.35,728.84
drums,free-delivery,273.31,99707.05,389.79
headphones,long-delivery,9745.56,85554.67,623.54
plant,long-delivery,6258.94,92966.8,455.5
jeans,new-collection,5542.23,95161.58,997.66
Vinyl-player,free-delivery,6094.71,44884.13,345.16
coat,fragile,9955.44,48807.18,21.59
table,new-collection,6778.23,12817.14,588.31
boots,long-delivery,5156.72,94241.29,859.28
lamp,new-collection,2589.23,50921.04,358.97
oven,fragile,3343.16,79933.58,658.82
carpet,fragile,4514.37,96675.17,305.21
toaster,free-delivery,2429.26,9756.27,600
Vinyl-player,fragile,4717.01,96858.54,37.06
socks,long-delivery,7308.81,86532.28,938.99
lamp,fragile,9592.02,70716.88,966.34
dress,long-delivery,569.05,59907.88,810.52
fridge,free-delivery,3529.98,25113.48,201.18
plant,new-collection,5814.41,42656.5,585.31
plant,fragile,7345.2,84849.53,712.35
skirt,free-delivery,4625.07,27118.86,466.77
sweater,long-delivery,6670.32,45833.46,803.17
microwave,fragile,4493.5,44997.98,973.83
kettle,fragile,2480.44,97192.8,566.89
chairs,new-collection,3472.2,6336.34,54.64
lamp,free-delivery,7582.11,35375.38,182.43
carpet,long-delivery,9793.16,80034.14,648.3
drums,fragile,6070.79,61731.05,978.02
shoes,new-collection,1353.74,35315.21,907.19
fridge,fragile,9481.12,43311.95,757.79
plant,fragile,9336.1,74988.27,533.68
cooking-kit,fragile,1190.98,9024.13,895.07
table,new-collection,6526.12,40869.07,959.8
shoes,fragile,1785.71,40836.5,584.7
chairs,long-delivery,8896.08,70790.86,656.15
carpet,fragile,607.78,93342.55,821.13
charger,fragile,5676.07,85976.09,16.62
charger,new-collection,639.33,21629.01,713.64
plant,fragile,3835.4,16888.17,633.23
oven,free-delivery,4112.51,40799.26,210.93
oven,fragile,8413.35,27869.63,323.15
toaster,new-collection,5229.31,5256.8,20.5
sweater,long-delivery,6442.6,47236.8,791.8
plant,fragile,3694.22,52186.18,702.27
jeans,fragile,2706.89,36342.78,686.99
drawing-kit,free-delivery,5173.94,80552.24,842
shirt,new-collection,9478.25,55770.64,150.95
shoes,long-delivery,4494.96,97449.22,782.38
dress,fragile,9688,13289.72,584.84
microwave,fragile,4976.67,61425.92,766.67
shoes,free-delivery,2419.2,19707.61,103.97
kettle,fragile,5254.09,10905.16,204.56
speakers,new-collection,6247.18,96657.75,555.57
shirt,long-delivery,236.58,89112.21,583.14
drawing-kit,fragile,6485.66,19091.46,794.68
jeans,new-collection,4549.57,76256.73,738.66
charger,free-delivery,8141.73,55553.62,791.9
blender,long-delivery,837.63,62606.94,685.27
fridge,free-delivery,7992.09,6252.9,465.45
carpet,long-delivery,844.01,36192.94,374.14
headphones,fragile,1267.52,6934.4,300.91
sweater,long-delivery,1205.81,11839.29,128.5
drums,new-collection,8007.54,94587.9,674.05
charger,free-delivery,1759.82,89632.03,82.09
sweater,new-collection,2925.7,13704.61,476.17
toaster,fragile,6942.84,61034.98,612.86
toaster,fragile,5702.61,86428.38,453.36
charger,fragile,6949.54,51336.99,892.36
guitar,long-delivery,2511.75,86386.03,768.96
toaster,long-delivery,916.79,9813.57,490.39
dress,new-collection,2828.04,8159.82,241.56
table,long-delivery,2755.87,15519.71,42.64
plant,new-collection,2496.37,56005.78,491.43
shoes,free-delivery,7088.29,41113.91,332.17
Vinyl-player,long-delivery,8451.54,23356.3,716.17
carpet,new-collection,4937.92,7275.94,838.02
toaster,free-delivery,238.77,76395.49,989.63
jeans,new-collection,8434.48,32457.03,460.64
drawing-kit,new-collection,5044.94,72996.86,807.73
shoes,free-delivery,5201.09,81714.57,175.12
toaster,free-delivery,6316.06,67167.23,925.35
blender,long-delivery,1474.77,82341,877.21
boots,free-delivery,6687.55,95970.51,670.16
boots,fragile,7107.9,53250.42,492.68
guitar,free-delivery,6449.31,11563.8,506.33
socks,long-delivery,7305.87,25390.43,350.12
carpet,long-delivery,7764.16,19431.59,578.57
socks,new-collection,2302.59,464.6,278.42
kettle,long-delivery,8014.64,33686.89,697.51
guitar,fragile,5185.44,39703.35,655.96
blender,fragile,4942.42,82588.79,254.51
drums,fragile,8299.31,96251.58,11.6
sweater,long-delivery,3410.73,49722.28,595.42
carpet,free-delivery,2354.64,13843.77,512.64
shirt,free-delivery,4828.69,19129.82,29.68
blender,long-delivery,4752.47,70886.93,908.17
fridge,fragile,8440.54,68267.35,816.54
speakers,free-delivery,8907.58,40639.02,253.24
lamp,fragile,7051.23,42726.68,715.35
shirt,free-delivery,3359.21,90407.73,321.78
cooking-kit,fragile,5915.14,35150.29,221.63
socks,free-delivery,8451.64,51963.13,119.44
guitar,new-collection,6159,98596.22,790.1
coat,new-collection,333.73,22033.48,474.12
drawing-kit,free-delivery,9571.32,81086.15,433.63
kettle,free-delivery,3456.88,57080.12,771.75
table,long-delivery,2992.34,79795.69,955.99
drums,free-delivery,5764.26,35244.87,789.36
carpet,free-delivery,6763.08,7123.05,661.34
guitar,new-collection,1095.59,24400.49,414.24
boots,long-delivery,1594.27,56249.14,169.66
blender,free-delivery,1191.92,58164.96,105.14
cooking-kit,new-collection,7419.64,57181.9,617.5
table,new-collection,6874.2,59812.96,460.15
speakers,new-collection,3981.33,97918.17,189.47
table,new-collection,4030.79,43700.89,100.14
lamp,new-collection,1624.28,68312.06,442.84
table,fragile,2422.49,28666.12,381.9
chairs,fragile,1748.01,30032.01,570.88
chairs,fragile,9818.99,76520.8,478.46
microwave,fragile,6745.81,50022.18,608.12
blender,long-delivery,7363.36,32942.78,158.97
microwave,fragile,3186.42,40838.01,379.97
shoes,fragile,2455.98,86820.02,959.49
dress,free-delivery,2788.82,96436.33,615.31
charger,free-delivery,1847.42,69684.79,106.92
coat,free-delivery,8671.45,97746.74,722.37
boots,fragile,3302.15,55409.75,661.21
shirt,fragile,4496.53,82030.6,331.79
coat,fragile,4382.62,72759.35,135.87
table,fragile,2002.67,79363.02,370.5
chairs,new-collection,794.86,48407.14,826.36
dress,long-delivery,7171.99,66283.82,779.54
microwave,fragile,677.01,70072.06,241.16
microwave,new-collection,9908.57,13728.96,572.32
guitar,new-collection,9765.84,23682.44,610.55
kettle,new-collection,8367.16,42955.36,771.4
microwave,fragile,7872.5,75914.96,844.5
drawing-kit,fragile,6842.55,39058.13,738.6
chairs,new-collection,9355.4,84063.92,823.82
toaster,new-collection,5776.78,84629.28,123.54
fridge,new-collection,2704.16,13706.41,917.07
Vinyl-player,fragile,2108.43,71149.32,70.36
shoes,free-delivery,7257.72,83468.91,898.79
oven,free-delivery,5207.26,86877,46.02
oven,fragile,3039.04,16693.38,494.94
oven,new-collection,6433.58,85832.73,976.14
headphones,long-delivery,5549.45,40084.17,215.33
headphones,long-delivery,3334.97,71774.71,125.58
chairs,long-delivery,970.73,68822.6,224.81
dress,fragile,4564.3,39733.63,458.86
cooking-kit,free-delivery,7626.55,14690.63,178.89
drums,new-collection,8044.52,61859.57,206.63
drums,fragile,4005.84,79404.85,100.79
boots,long-delivery,4434.43,50243.21,731.36
guitar,free-delivery,3734.93,93924.73,428.82
oven,fragile,6929.56,677.75,657.54
blender,free-delivery,7033.66,35431.9,592.4
guitar,fragile,8087.65,14023.92,913.39
plant,free-delivery,7398.46,53415.32,121.95
speakers,long-delivery,4743.94,90858.73,251.06
jeans,new-collection,5709.8,32914.45,356.36
lamp,fragile,9081.52,1371.33,430.38
jeans,new-collection,9738.49,2454.37,548.58
microwave,fragile,9088.96,4638.91,272.59
table,new-collection,7630.85,11896.56,261.7
plant,long-delivery,1328.84,91279.79,158.13
speakers,fragile,7722.29,33967.31,319.81
drawing-kit,free-delivery,6854.69,14329.12,341.36
kettle,free-delivery,8966.35,85617.95,248.08
sweater,new-collection,5775.7,94456.73,307.78
drums,long-delivery,2424.31,2113.14,686.75
charger,long-delivery,3830.34,63691.34,361.05
coat,long-delivery,2841.83,55859.43,345.44
skirt,new-collection,4851.82,49201.16,848.91
sweater,new-collection,6499.37,25564.39,284.56
carpet,free-delivery,928.03,4796.98,297.12
jeans,new-collection,5715.54,21916.63,302.22
guitar,long-delivery,5646.78,85379.27,891.63
shirt,free-delivery,3931.75,63281.9,512.5
microwave,new-collection,2604.42,61211.16,127.53
drums,long-delivery,123.69,14050.66,955.18
speakers,free-delivery,3641.38,29232.35,937.15
table,new-collection,3841.85,32301,823.14
oven,fragile,9628.85,77488.36,729.56
oven,free-delivery,2902.74,90719.64,748.14
oven,long-delivery,8563.07,39699.66,702.07
plant,free-delivery,5483.22,21662.02,852.81
skirt,free-delivery,151.44,62916.52,585.1
speakers,new-collection,37.6,50243.8,301.81
headphones,fragile,4261.24,65870.79,509.24
plant,fragile,2748.41,36409.43,985.4
sweater,fragile,4932.09,52925.84,810.01
cooking-kit,free-delivery,2763.31,71579.07,890.17
speakers,new-collection,3567.86,63584.63,927.95
cooking-kit,new-collection,187.31,58663.25,490.53
jeans,free-delivery,7235.61,56447.46,869.58
dress,long-delivery,9628.82,64193.2,915.27
charger,long-delivery,4008.92,16651.88,211.59
shoes,free-delivery,108.27,56700.06,279.51
shoes,free-delivery,3950.03,16042.3,261.31
headphones,long-delivery,5222.86,10129.91,391.77
table,new-collection,9197.26,62178.93,593.91
fridge,fragile,6954.04,21509.73,619.07
oven,fragile,931.16,52648.63,202.26
headphones,free-delivery,3362.8,72835.69,961.66
shirt,fragile,8623.33,28440.19,131.51
microwave,fragile,9077.31,89619.48,172.65
dress,long-delivery,9224.47,8431.89,84.16
cooking-kit,long-delivery,6981.15,26344.77,321.88
jeans,free-delivery,6106.38,33224.75,650.94
coat,free-delivery,900.53,71787.48,50.56
boots,long-delivery,3415,70951.44,86.26
drawing-kit,free-delivery,5355.17,99926.51,995.67
sweater,new-collection,8290.79,13247.5,576.02
coat,fragile,1121.64,8573.57,21.03
coat,long-delivery,2739.25,54487.96,658.67
coat,long-delivery,2526.33,15966.36,399.47
boots,new-collection,7563.52,96837.92,857.12
shirt,new-collection,558.81,60131.51,276.34
toaster,fragile,8231.99,62670.08,96.88
cooking-kit,fragile,2658.16,67971.65,19.54
cooking-kit,free-delivery,1744.92,13667.2,199.58
charger,fragile,8581.58,69084.47,956.7
skirt,fragile,4100.51,93240.5,837.28
sweater,fragile,7231.3,71234.78,444.16
boots,new-collection,1788.11,56666.06,736.03
headphones,fragile,3594.26,38777.48,642.93
Vinyl-player,fragile,2041.63,64402.93,879.05
table,new-collection,4039.63,36542.29,950.66
chairs,free-delivery,4516.46,32429.49,681.88
carpet,long-delivery,3216.15,27665.09,551.45
coat,free-delivery,3769.74,30142.18,992.91
coat,long-delivery,8184.86,20488.83,506.06
carpet,fragile,1634.29,46279.6,600.85
drawing-kit,long-delivery,4669.67,33089.22,671.54
drawing-kit,fragile,5159.04,71032.14,415.26
fridge,fragile,2403.47,50928.29,270.5
Vinyl-player,new-collection,5726,60755.26,255.73
shoes,long-delivery,9799.68,57565.81,944.3
guitar,free-delivery,6972.88,73201.08,87.73
socks,long-delivery,9002.27,13173.11,936.19
headphones,fragile,9424.33,59187.26,687.23
socks,fragile,8586.31,41555.84,143.97
shirt,free-delivery,8457.42,65283.48,359.07
shirt,new-collection,3889.61,68644.97,866.74
toaster,new-collection,9105.49,24512.16,242.12
toaster,new-collection,9444.15,43748.63,19.8
lamp,long-delivery,459.56,32135.24,946.19
carpet,fragile,2999.43,99976.66,840.83
socks,long-delivery,7602.38,46341.51,655.53
toaster,free-delivery,2073.94,47162.84,365.48
chairs,free-delivery,6092.04,35397.49,66.7
shoes,free-delivery,1088.98,92441.11,970.39
jeans,fragile,7971.6,57117.31,805.87
sweater,fragile,4369.85,82931.67,420.81
oven,free-delivery,5236.37,22553.37,90.26
fridge,free-delivery,1449.46,27678.01,226.92
guitar,new-collection,9832.47,56179.24,772.55
kettle,free-delivery,681.2,44419.92,461.83
drawing-kit,new-collection,3367.83,69235.15,926.1
speakers,new-collection,2549.34,93119.6,822.23
kettle,long-delivery,4224.11,2170.49,585.99
chairs,fragile,5304.74,83634,410.28
boots,long-delivery,3611.91,23073.92,65.57
fridge,long-delivery,5009.52,89035.18,275.41
skirt,fragile,6118.68,35127.42,53.09
headphones,free-delivery,5399.34,95150.65,513.91
toaster,free-delivery,614.71,55449.02,30.22
sweater,new-collection,5139.81,26498.15,394.47
sweater,new-collection,8989.48,22410.74,63.95
speakers,new-collection,5037.59,93145.33,394.75
drums,free-delivery,8380.96,30419.07,96.87
guitar,fragile,4755.83,28246.62,685.06
drums,long-delivery,2618.44,94190.3,951.21
shoes,free-delivery,9858.97,16815.15,32.57
fridge,fragile,8092.6,10031.14,856.6
plant,fragile,2212.34,27177.04,902.23
table,long-delivery,8613.56,89182.87,473.69
skirt,new-collection,2267.01,48499.27,648.53
drawing-kit,long-delivery,1285.25,56068.12,808.93
headphones,long-delivery,8718.17,82022.67,774.89
speakers,long-delivery,1883.31,12129.77,851.08
shoes,fragile,1458.7,93262.17,730.59
blender,fragile,7346.2,48267.44,782.83
drums,fragile,7505.38,3829.17,790.46
headphones,long-delivery,6254,49620.48,292.2
drums,new-collection,419.81,74756.95,213.54
boots,new-collection,6663.07,1334.12,771.71
carpet,free-delivery,3680.42,24996.94,83.22
speakers,new-collection,1263.58,78468.65,474.73
skirt,long-delivery,7943.07,6226.68,674.42
guitar,new-collection,8493.8,55409.65,55.29
speakers,long-delivery,8570.7,26964.49,134.33
chairs,fragile,43.2,89032.71,340.33
guitar,new-collection,9107.46,34991.67,428.08
blender,long-delivery,7321.95,15296.68,117.1
chairs,fragile,5826.8,88996.78,64.48
jeans,long-delivery,3074.63,90674.23,154.36
carpet,fragile,5046.8,58926.58,495.41
coat,long-delivery,7406.59,10734.54,23.76
kettle,new-collection,9151.35,99430.87,584.39
microwave,new-collection,5044.54,75807.9,572.86
boots,new-collection,8252.82,44083.63,202.32
fridge,fragile,7216.71,28738.01,396.74
kettle,free-delivery,3719.98,70685.47,372.06
sweater,new-collection,7367.4,80410.68,364
speakers,new-collection,947.81,71797.03,391.39
lamp,free-delivery,7149.27,76169.77,619.31
lamp,fragile,3855.86,13111.46,957.16
fridge,long-delivery,2226.45,64008.45,995.73
kettle,long-delivery,7030.26,55717.64,512.78
boots,long-delivery,2350.94,73075.86,15.49
fridge,free-delivery,8879.81,33174.03,497.7
coat,fragile,848.9,53133.98,280.28
plant,free-delivery,9659.04,74329.7,817.99
plant,new-collection,3714.47,47966.31,607.85
blender,long-delivery,2784.75,17243.84,710.33
drums,new-collection,6169.92,63346.04,257.96
plant,free-delivery,7632.55,8997.42,214.66
Vinyl-player,free-delivery,6858.98,64855.78,423.39
plant,fragile,6630.25,61064.72,706.87
cooking-kit,new-collection,4138.7,28536.44,232.99
sweater,new-collection,9070.36,60378.1,809.06
oven,long-delivery,7900.45,82488.3,597.36
sweater,fragile,3387.91,8250.72,513.67
charger,long-delivery,4468.95,75988.01,298.26
microwave,free-delivery,956.51,68876.72,214.42
lamp,free-delivery,2624.95,99525.55,802.91
drums,long-delivery,4443.25,85526.14,231.96
carpet,fragile,6001.37,34654.11,510.56
oven,new-collection,3731.63,57126.05,125.05
guitar,long-delivery,2900.93,77449.08,575.22
jeans,long-delivery,3632.4,60312.34,753.91
speakers,long-delivery,7384.66,61196.58,466.36
lamp,free-delivery,8059.94,24057.16,447.24
sweater,new-collection,592.64,51348.85,666.91
plant,fragile,9963.54,49903.58,377.1
dress,long-delivery,1113.97,55139.1,539.48
Vinyl-player,new-collection,988.28,11480.95,394.56
guitar,fragile,7971.43,28552.24,965.98
microwave,new-collection,1768.54,24846.37,334.9
oven,fragile,3971.1,41480.04,539.98
drawing-kit,free-delivery,1002.03,22743.11,943.06
sweater,new-collection,1747.3,41885.65,541.37
blender,fragile,2449.4,55544,953.71
socks,new-collection,1083.41,64021.15,621.31
sweater,fragile,6861.41,52512.39,353.43
fridge,fragile,2280.86,76707.19,631.7
drawing-kit,free-delivery,9224.32,66676.02,389.3
socks,long-delivery,6079.62,68594.05,561.47
table,new-collection,7216.03,88506.72,810.08
sweater,new-collection,4098.69,96822.85,400.63
boots,free-delivery,1425.39,34291.21,995.17
guitar,new-collection,9795.71,18856.51,616.04
guitar,new-collection,5179.39,99145.21,843.3
carpet,long-delivery,3129.79,55548.28,268.24
dress,long-delivery,9123.11,95958.35,760.31
microwave,free-delivery,9004.76,87530.63,586.54
plant,long-delivery,217.74,87080.87,206.52
Vinyl-player,free-delivery,6170.99,70094.8,459.42
cooking-kit,free-delivery,556.89,55145.69,511.34
drums,new-collection,7262.84,45448.5,417.97
skirt,long-delivery,6048.69,40545.41,36.86
boots,new-collection,8058.71,63630.86,729.27
chairs,fragile,2775.11,37421.35,843.7
fridge,free-delivery,1210.04,74667.75,979.24
carpet,free-delivery,4520.02,9907.73,557.06
oven,new-collection,2132.65,85373.33,604.7
charger,long-delivery,2337.1,76692.76,927.81
kettle,new-collection,5194.62,65957.36,850.38
sweater,fragile,1646.84,68830.29,473.98
charger,free-delivery,1755.18,36859.54,190.9
drums,free-delivery,3913.73,48085.45,261.49
boots,free-delivery,2374.85,5851.48,905.17
kettle,long-delivery,3498.82,24533.22,491.58
headphones,new-collection,7747.23,38808.68,713.95
socks,free-delivery,9487.8,25868.16,575.27
socks,long-delivery,1380.49,57992.05,455.83
dress,long-delivery,5147.24,7777.5,902.32
coat,long-delivery,9355.35,19959.49,877.14
drawing-kit,long-delivery,9236.88,99888.51,248.2
microwave,free-delivery,9114.12,38418.44,983.14
charger,fragile,6515.82,2477.47,420.02
guitar,fragile,5456.09,91739.04,167.13
shirt,free-delivery,2046.12,60627.91,844.23
lamp,long-delivery,6231.01,90660.96,672.56
blender,fragile,6604.39,46755.95,890.64
socks,fragile,4363.04,30331.65,859.78
chairs,new-collection,50.26,90961.08,39.25
socks,fragile,2569.66,21215.35,931.35
microwave,free-delivery,4623.47,83935.84,17.86
microwave,free-delivery,2430.57,23097.86,668.68
microwave,new-collection,7882.75,45156.23,182.71
blender,long-delivery,4907.35,68787.89,520.23
toaster,free-delivery,7116.59,53960.53,946.33
shirt,new-collection,1710.18,25971.14,161.1
chairs,new-collection,5681.53,78815.01,927.15
drawing-kit,free-delivery,26.83,61293.49,964.99
drawing-kit,new-collection,5242.95,4015.19,239.29
table,free-delivery,9527.07,99669.53,305.68
drawing-kit,long-delivery,8424.28,93985.32,462.14
Vinyl-player,free-delivery,144.21,67719.77,411.31
boots,fragile,5384.91,84737.38,964.06
drums,long-delivery,465.99,2530.79,767.77
drums,long-delivery,9378.44,16821.13,650.92
coat,new-collection,6897.53,90223.77,800.86
plant,free-delivery,164.35,59361.52,188.8
skirt,free-delivery,1567.02,32214.23,908.88
kettle,new-collection,2415.18,35890.34,691
kettle,fragile,819.17,9310.88,559.49
drawing-kit,free-delivery,880.03,75080.82,478.36
shoes,fragile,3889.52,71804.24,173.32
boots,new-collection,641.24,73332.76,356.6
plant,long-delivery,2741.79,71336.24,128.18
drums,fragile,9303.62,48040.12,345.95
chairs,free-delivery,6903.22,46760.57,705.1
carpet,new-collection,6899.32,17838.16,326.25
drawing-kit,fragile,9999.84,33670.4,207.5
cooking-kit,new-collection,8299.58,19943.04,152.87
jeans,new-collection,6100.65,94369.4,323.78
Vinyl-player,new-collection,8320.12,47487.37,851.38
skirt,long-delivery,6209.42,27128.06,258.4
toaster,long-delivery,573.23,22676.4,158.29
cooking-kit,free-delivery,6287.39,98292.05,107.91
guitar,fragile,1125.81,34159.74,997.22
coat,new-collection,9242.02,92139.96,304.49
cooking-kit,long-delivery,1538.6,1783.87,528.34
guitar,fragile,8028.38,38621.52,350.74
shoes,new-collection,7643.01,15687.08,6.91
socks,free-delivery,790.4,49920.99,123.73
shoes,new-collection,3574.02,29414.19,431.93
oven,long-delivery,1156.76,36152.95,189.8
shirt,long-delivery,7853.56,74507.04,193.07
drawing-kit,long-delivery,9665.7,82555.56,613.83
shirt,free-delivery,1855.88,66202,528.32
drums,fragile,6008.39,52094.33,110.75
fridge,new-collection,4493.1,36747.28,337.42
shirt,fragile,2008.94,73436.03,773.06
